 ,Label,Area,Circ.,AR,Round,Solidity
168,sample1_thresholded.tif,235.333,0.622,2.708,0.369,0.901
169,sample1_thresholded.tif,250.543,0.827,1.589,0.629,0.931
170,sample1_thresholded.tif,428.415,0.700,1.929,0.518,0.901
171,sample1_thresholded.tif,281.385,0.827,1.031,0.970,0.928
172,sample1_thresholded.tif,188.435,0.906,1.393,0.718,0.952
173,sample1_thresholded.tif,390.390,0.745,1.866,0.536,0.933
174,sample1_thresholded.tif,373.913,0.863,1.512,0.661,0.953
175,sample1_thresholded.tif,430.950,0.784,1.367,0.732,0.945
176,sample1_thresholded.tif,212.518,0.907,1.246,0.802,0.945
177,sample1_thresholded.tif,202.378,0.893,1.331,0.752,0.946
178,sample1_thresholded.tif,208.293,0.894,1.274,0.785,0.941
179,sample1_thresholded.tif,221.813,0.857,1.147,0.872,0.927
180,sample1_thresholded.tif,457.568,0.764,1.542,0.649,0.936
181,sample1_thresholded.tif,148.298,0.875,1.561,0.641,0.936
182,sample1_thresholded.tif,324.903,0.895,1.157,0.865,0.950
183,sample1_thresholded.tif,180.408,0.862,1.244,0.804,0.934
184,sample1_thresholded.tif,218.010,0.785,1.969,0.508,0.942
185,sample1_thresholded.tif,257.725,0.851,1.170,0.855,0.924
186,sample1_thresholded.tif,195.195,0.838,1.364,0.733,0.937
187,sample1_thresholded.tif,187.168,0.919,1.094,0.914,0.939
188,sample1_thresholded.tif,263.640,0.839,1.568,0.638,0.944
189,sample1_thresholded.tif,247.585,0.842,1.410,0.709,0.936
190,sample1_thresholded.tif,214.630,0.908,1.329,0.753,0.951
191,sample1_thresholded.tif,210.828,0.832,1.504,0.665,0.934
192,sample1_thresholded.tif,196.463,0.820,1.213,0.824,0.907
193,sample1_thresholded.tif,212.095,0.868,1.412,0.708,0.951
194,sample1_thresholded.tif,620.653,0.758,1.624,0.616,0.914
195,sample1_thresholded.tif,292.370,0.817,1.247,0.802,0.943
196,sample1_thresholded.tif,221.390,0.911,1.188,0.841,0.951
197,sample1_thresholded.tif,255.613,0.874,1.463,0.684,0.950
198,sample1_thresholded.tif,214.630,0.857,1.585,0.631,0.944
199,sample1_thresholded.tif,204.913,0.867,1.303,0.767,0.943
200,sample1_thresholded.tif,137.735,0.781,1.382,0.724,0.907
201,sample1_thresholded.tif,361.238,0.871,1.312,0.762,0.955
202,sample1_thresholded.tif,234.488,0.850,1.291,0.774,0.935
203,sample1_thresholded.tif,206.603,0.864,1.074,0.931,0.939
204,sample1_thresholded.tif,247.585,0.809,1.517,0.659,0.935
205,sample1_thresholded.tif,187.168,0.900,1.235,0.810,0.943
206,sample1_thresholded.tif,199.420,0.911,1.104,0.906,0.944
207,sample1_thresholded.tif,347.718,0.887,1.235,0.809,0.955
208,sample1_thresholded.tif,193.928,0.849,1.652,0.605,0.944
209,sample1_thresholded.tif,207.025,0.883,1.164,0.859,0.940
210,sample1_thresholded.tif,210.828,0.804,1.639,0.610,0.925
211,sample1_thresholded.tif,214.208,0.860,1.410,0.709,0.941
212,sample1_thresholded.tif,226.460,0.799,1.708,0.585,0.942
213,sample1_thresholded.tif,256.458,0.749,1.347,0.742,0.920
214,sample1_thresholded.tif,203.223,0.915,1.191,0.840,0.944
215,sample1_thresholded.tif,261.105,0.817,1.635,0.612,0.945
216,sample1_thresholded.tif,256.880,0.892,1.193,0.838,0.946
217,sample1_thresholded.tif,181.675,0.881,1.091,0.917,0.934
218,sample1_thresholded.tif,224.348,0.865,1.267,0.789,0.943
219,sample1_thresholded.tif,236.600,0.819,1.749,0.572,0.945
220,sample1_thresholded.tif,190.970,0.918,1.250,0.800,0.949
221,sample1_thresholded.tif,227.728,0.795,1.360,0.735,0.930
222,sample1_thresholded.tif,509.535,0.699,1.965,0.509,0.904
223,sample1_thresholded.tif,14.788,0.546,1.315,0.761,0.769
224,sample1_thresholded.tif,189.703,0.904,1.228,0.814,0.940
225,sample1_thresholded.tif,383.208,0.824,1.462,0.684,0.953
226,sample1_thresholded.tif,193.083,0.888,1.373,0.728,0.942
227,sample1_thresholded.tif,243.360,0.904,1.248,0.801,0.949
228,sample1_thresholded.tif,194.350,0.883,1.269,0.788,0.933
229,sample1_thresholded.tif,168.578,0.866,1.407,0.711,0.934
230,sample1_thresholded.tif,148.298,0.822,1.716,0.583,0.935
231,sample1_thresholded.tif,200.688,0.931,1.102,0.907,0.949
232,sample1_thresholded.tif,221.390,0.822,1.345,0.744,0.932
233,sample1_thresholded.tif,238.713,0.864,1.297,0.771,0.941
234,sample1_thresholded.tif,240.403,0.861,1.271,0.787,0.944
235,sample1_thresholded.tif,209.560,0.858,1.407,0.711,0.937
236,sample1_thresholded.tif,258.570,0.708,2.085,0.480,0.934
237,sample1_thresholded.tif,230.685,0.873,1.500,0.667,0.948
238,sample1_thresholded.tif,216.743,0.894,1.154,0.867,0.946
239,sample1_thresholded.tif,231.953,0.846,1.127,0.887,0.937
240,sample1_thresholded.tif,184.633,0.920,1.192,0.839,0.938
241,sample1_thresholded.tif,209.983,0.774,1.680,0.595,0.928
242,sample1_thresholded.tif,191.393,0.912,1.259,0.794,0.950
243,sample1_thresholded.tif,407.290,0.860,1.300,0.769,0.948
244,sample1_thresholded.tif,190.125,0.839,1.406,0.711,0.933
245,sample1_thresholded.tif,228.573,0.823,1.586,0.630,0.945
246,sample1_thresholded.tif,225.615,0.881,1.180,0.848,0.943
247,sample1_thresholded.tif,233.220,0.789,1.321,0.757,0.925
248,sample1_thresholded.tif,196.885,0.857,1.051,0.951,0.926
249,sample1_thresholded.tif,260.683,0.722,1.331,0.751,0.912
250,sample1_thresholded.tif,225.615,0.791,1.541,0.649,0.930
251,sample1_thresholded.tif,210.405,0.903,1.291,0.774,0.946
252,sample1_thresholded.tif,198.575,0.835,1.617,0.618,0.935
253,sample1_thresholded.tif,178.718,0.841,1.400,0.714,0.923
254,sample1_thresholded.tif,375.603,0.827,1.571,0.637,0.953
255,sample1_thresholded.tif,200.688,0.881,1.530,0.654,0.937
256,sample1_thresholded.tif,197.730,0.923,1.206,0.829,0.951
257,sample1_thresholded.tif,382.785,0.799,1.599,0.625,0.934
258,sample1_thresholded.tif,222.658,0.831,1.068,0.937,0.925
259,sample1_thresholded.tif,90.838,0.623,1.742,0.574,0.853
260,sample1_thresholded.tif,180.830,0.869,1.335,0.749,0.930
261,sample1_thresholded.tif,168.155,0.909,1.141,0.877,0.945
262,sample1_thresholded.tif,235.333,0.789,1.711,0.584,0.941
263,sample1_thresholded.tif,229.840,0.898,1.303,0.767,0.951
264,sample1_thresholded.tif,158.015,0.882,1.339,0.747,0.940
265,sample1_thresholded.tif,197.308,0.835,1.537,0.651,0.935
266,sample1_thresholded.tif,196.040,0.909,1.221,0.819,0.953
267,sample1_thresholded.tif,201.110,0.768,1.982,0.505,0.927
268,sample1_thresholded.tif,213.785,0.851,1.317,0.760,0.935
269,sample1_thresholded.tif,214.630,0.823,1.491,0.671,0.944
270,sample1_thresholded.tif,222.658,0.831,1.573,0.636,0.937
271,sample1_thresholded.tif,188.435,0.752,2.091,0.478,0.925
272,sample1_thresholded.tif,455.455,0.787,1.698,0.589,0.937
273,sample1_thresholded.tif,242.093,0.856,1.265,0.791,0.939
274,sample1_thresholded.tif,187.590,0.852,1.234,0.811,0.932
275,sample1_thresholded.tif,231.108,0.821,1.714,0.583,0.937
276,sample1_thresholded.tif,243.360,0.860,1.391,0.719,0.937
277,sample1_thresholded.tif,200.688,0.851,1.392,0.719,0.926
278,sample1_thresholded.tif,179.140,0.731,1.695,0.590,0.900
279,sample1_thresholded.tif,252.233,0.863,1.371,0.729,0.943
280,sample1_thresholded.tif,233.220,0.889,1.157,0.864,0.941
281,sample1_thresholded.tif,383.208,0.767,1.915,0.522,0.938
282,sample1_thresholded.tif,254.345,0.800,1.520,0.658,0.948
283,sample1_thresholded.tif,164.775,0.899,1.097,0.912,0.934
284,sample1_thresholded.tif,222.658,0.803,1.307,0.765,0.921
285,sample1_thresholded.tif,202.378,0.846,1.369,0.731,0.933
286,sample1_thresholded.tif,239.558,0.858,1.484,0.674,0.936
287,sample1_thresholded.tif,196.885,0.864,1.088,0.919,0.930
288,sample1_thresholded.tif,219.278,0.771,1.943,0.515,0.924
289,sample1_thresholded.tif,204.068,0.854,1.653,0.605,0.942
290,sample1_thresholded.tif,210.405,0.868,1.444,0.692,0.945
291,sample1_thresholded.tif,212.518,0.832,1.185,0.844,0.924
292,sample1_thresholded.tif,190.970,0.865,1.427,0.701,0.945
293,sample1_thresholded.tif,412.783,0.686,2.141,0.467,0.905
294,sample1_thresholded.tif,242.093,0.830,1.472,0.679,0.936
295,sample1_thresholded.tif,213.363,0.850,1.415,0.707,0.938
296,sample1_thresholded.tif,237.445,0.829,1.288,0.776,0.918
297,sample1_thresholded.tif,308.425,0.858,1.449,0.690,0.955
298,sample1_thresholded.tif,152.100,0.811,1.527,0.655,0.928
299,sample1_thresholded.tif,673.043,0.790,1.109,0.901,0.929
300,sample1_thresholded.tif,354.055,0.820,1.472,0.680,0.940
301,sample1_thresholded.tif,203.223,0.867,1.612,0.620,0.947
302,sample1_thresholded.tif,254.768,0.727,1.889,0.529,0.929
303,sample1_thresholded.tif,235.755,0.839,1.568,0.638,0.933
304,sample1_thresholded.tif,215.053,0.868,1.355,0.738,0.949
305,sample1_thresholded.tif,246.318,0.829,1.430,0.699,0.932
306,sample1_thresholded.tif,201.533,0.855,1.517,0.659,0.940
307,sample1_thresholded.tif,245.895,0.816,1.361,0.735,0.931
308,sample1_thresholded.tif,226.038,0.805,1.560,0.641,0.922
309,sample1_thresholded.tif,220.968,0.917,1.151,0.869,0.948
310,sample1_thresholded.tif,169.845,0.846,1.439,0.695,0.926
311,sample1_thresholded.tif,483.340,0.629,1.903,0.525,0.875
312,sample1_thresholded.tif,542.068,0.828,1.311,0.763,0.929
313,sample1_thresholded.tif,224.770,0.729,1.342,0.745,0.918
314,sample1_thresholded.tif,242.093,0.725,1.743,0.574,0.918
315,sample1_thresholded.tif,155.058,0.766,1.586,0.631,0.894
316,sample1_thresholded.tif,156.325,0.745,1.890,0.529,0.919
317,sample1_thresholded.tif,213.785,0.858,1.460,0.685,0.935
318,sample1_thresholded.tif,190.125,0.887,1.098,0.910,0.932
319,sample1_thresholded.tif,230.263,0.818,1.716,0.583,0.935
320,sample1_thresholded.tif,215.053,0.892,1.388,0.720,0.945
321,sample1_thresholded.tif,192.238,0.910,1.246,0.803,0.955
322,sample1_thresholded.tif,170.268,0.914,1.232,0.812,0.944
323,sample1_thresholded.tif,195.195,0.892,1.336,0.748,0.942
324,sample1_thresholded.tif,231.108,0.806,1.641,0.609,0.928
325,sample1_thresholded.tif,209.983,0.864,1.424,0.702,0.948
326,sample1_thresholded.tif,226.038,0.789,1.476,0.678,0.917
327,sample1_thresholded.tif,174.070,0.886,1.163,0.860,0.934
328,sample1_thresholded.tif,232.375,0.821,1.469,0.681,0.941
329,sample1_thresholded.tif,215.898,0.845,1.423,0.703,0.927
330,sample1_thresholded.tif,233.220,0.877,1.384,0.722,0.950
331,sample1_thresholded.tif,188.858,0.925,1.136,0.880,0.955
332,sample1_thresholded.tif,172.803,0.890,1.105,0.905,0.934
333,sample1_thresholded.tif,239.980,0.837,1.611,0.621,0.942
334,sample1_thresholded.tif,226.460,0.836,1.431,0.699,0.929
335,sample1_thresholded.tif,349.830,0.838,1.367,0.731,0.947
336,sample1_thresholded.tif,223.503,0.804,1.630,0.614,0.939
337,sample1_thresholded.tif,219.700,0.727,1.728,0.579,0.914
338,sample1_thresholded.tif,427.570,0.901,1.268,0.789,0.962
339,sample1_thresholded.tif,205.335,0.806,1.476,0.678,0.931
340,sample1_thresholded.tif,259.415,0.817,1.438,0.695,0.932
341,sample1_thresholded.tif,229.840,0.829,1.541,0.649,0.943
342,sample1_thresholded.tif,211.673,0.910,1.168,0.856,0.941
343,sample1_thresholded.tif,239.558,0.885,1.162,0.861,0.945
344,sample1_thresholded.tif,218.010,0.880,1.153,0.867,0.942
345,sample1_thresholded.tif,252.233,0.833,1.492,0.670,0.945
346,sample1_thresholded.tif,35.490,0.433,2.357,0.424,0.730
347,sample1_thresholded.tif,215.053,0.910,1.158,0.864,0.951
348,sample1_thresholded.tif,426.725,0.718,2.017,0.496,0.926
349,sample1_thresholded.tif,352.365,0.859,1.317,0.759,0.949
350,sample1_thresholded.tif,378.983,0.816,1.734,0.577,0.958
351,sample1_thresholded.tif,349.408,0.891,1.162,0.860,0.956
352,sample1_thresholded.tif,240.825,0.871,1.451,0.689,0.944
353,sample1_thresholded.tif,246.318,0.797,1.851,0.540,0.930
354,sample1_thresholded.tif,224.348,0.833,1.518,0.659,0.943
355,sample1_thresholded.tif,226.460,0.802,1.436,0.697,0.930
356,sample1_thresholded.tif,231.530,0.798,1.797,0.556,0.930
357,sample1_thresholded.tif,433.908,0.869,1.209,0.827,0.954
358,sample1_thresholded.tif,229.840,0.794,1.824,0.548,0.940
359,sample1_thresholded.tif,255.613,0.821,1.374,0.728,0.931
360,sample1_thresholded.tif,224.770,0.866,1.402,0.713,0.953
361,sample1_thresholded.tif,201.955,0.822,1.558,0.642,0.943
362,sample1_thresholded.tif,243.783,0.834,1.159,0.863,0.943
363,sample1_thresholded.tif,217.165,0.817,1.653,0.605,0.931
364,sample1_thresholded.tif,186.323,0.869,1.489,0.672,0.940
365,sample1_thresholded.tif,219.700,0.877,1.236,0.809,0.931
366,sample1_thresholded.tif,232.375,0.863,1.333,0.750,0.940
367,sample1_thresholded.tif,218.433,0.872,1.311,0.763,0.940
368,sample1_thresholded.tif,408.558,0.862,1.321,0.757,0.954
369,sample1_thresholded.tif,385.743,0.879,1.211,0.826,0.950
370,sample1_thresholded.tif,203.223,0.816,1.513,0.661,0.938
371,sample1_thresholded.tif,217.165,0.896,1.130,0.885,0.940
372,sample1_thresholded.tif,223.925,0.743,1.999,0.500,0.924
373,sample1_thresholded.tif,439.400,0.691,1.519,0.658,0.864
374,sample1_thresholded.tif,190.970,0.821,1.488,0.672,0.920
375,sample1_thresholded.tif,205.335,0.852,1.534,0.652,0.940
376,sample1_thresholded.tif,363.773,0.881,1.302,0.768,0.958
377,sample1_thresholded.tif,224.348,0.759,1.825,0.548,0.930
378,sample1_thresholded.tif,230.263,0.862,1.423,0.703,0.945
379,sample1_thresholded.tif,214.630,0.797,1.669,0.599,0.924
380,sample1_thresholded.tif,365.463,0.865,1.326,0.754,0.951
381,sample1_thresholded.tif,198.998,0.896,1.173,0.853,0.939
382,sample1_thresholded.tif,221.813,0.846,1.369,0.730,0.930
383,sample1_thresholded.tif,177.028,0.777,1.708,0.585,0.926
384,sample1_thresholded.tif,218.433,0.865,1.473,0.679,0.946
385,sample1_thresholded.tif,206.180,0.910,1.211,0.826,0.938
386,sample1_thresholded.tif,230.263,0.747,1.914,0.523,0.917
387,sample1_thresholded.tif,265.330,0.861,1.523,0.656,0.948
388,sample1_thresholded.tif,205.758,0.777,1.744,0.573,0.934
389,sample1_thresholded.tif,220.968,0.827,1.471,0.680,0.932
390,sample1_thresholded.tif,258.570,0.902,1.327,0.754,0.952
391,sample1_thresholded.tif,219.278,0.789,1.701,0.588,0.940
392,sample1_thresholded.tif,237.023,0.784,1.774,0.564,0.925
393,sample1_thresholded.tif,221.813,0.878,1.462,0.684,0.949
394,sample1_thresholded.tif,211.250,0.860,1.343,0.745,0.935
395,sample1_thresholded.tif,245.895,0.863,1.337,0.748,0.944
396,sample1_thresholded.tif,251.810,0.874,1.225,0.816,0.931
397,sample1_thresholded.tif,456.723,0.853,1.563,0.640,0.955
398,sample1_thresholded.tif,268.288,0.772,1.706,0.586,0.927
399,sample1_thresholded.tif,149.143,0.764,1.816,0.551,0.919
400,sample1_thresholded.tif,273.780,0.783,1.634,0.612,0.930
401,sample1_thresholded.tif,231.530,0.750,2.021,0.495,0.914
402,sample1_thresholded.tif,222.235,0.863,1.305,0.766,0.937
403,sample1_thresholded.tif,208.293,0.857,1.530,0.654,0.948
404,sample1_thresholded.tif,175.338,0.670,2.154,0.464,0.878
405,sample1_thresholded.tif,225.193,0.778,1.873,0.534,0.920
406,sample1_thresholded.tif,234.488,0.784,1.974,0.507,0.940
407,sample1_thresholded.tif,199.420,0.851,1.498,0.668,0.946
408,sample1_thresholded.tif,205.335,0.793,1.585,0.631,0.922
409,sample1_thresholded.tif,215.053,0.910,1.129,0.886,0.948
410,sample1_thresholded.tif,166.888,0.857,1.417,0.706,0.943
411,sample1_thresholded.tif,206.603,0.897,1.287,0.777,0.952
412,sample1_thresholded.tif,185.900,0.907,1.152,0.868,0.932
413,sample1_thresholded.tif,222.235,0.887,1.324,0.755,0.945
414,sample1_thresholded.tif,531.928,0.866,1.217,0.821,0.936
415,sample1_thresholded.tif,223.925,0.899,1.176,0.851,0.945
416,sample1_thresholded.tif,220.123,0.849,1.626,0.615,0.947
417,sample1_thresholded.tif,186.323,0.915,1.071,0.934,0.942
418,sample1_thresholded.tif,132.243,0.773,1.866,0.536,0.932
419,sample1_thresholded.tif,211.673,0.803,1.215,0.823,0.924
420,sample1_thresholded.tif,225.615,0.842,1.640,0.610,0.945
421,sample1_thresholded.tif,202.378,0.840,1.379,0.725,0.936
422,sample1_thresholded.tif,222.658,0.882,1.330,0.752,0.941
423,sample1_thresholded.tif,180.830,0.864,1.364,0.733,0.937
424,sample1_thresholded.tif,386.165,0.863,1.480,0.676,0.958
425,sample1_thresholded.tif,223.925,0.909,1.243,0.804,0.955
426,sample1_thresholded.tif,238.290,0.858,1.308,0.765,0.942
427,sample1_thresholded.tif,244.205,0.848,1.511,0.662,0.937
428,sample1_thresholded.tif,210.828,0.705,1.420,0.704,0.898
429,sample1_thresholded.tif,203.645,0.758,2.119,0.472,0.916
430,sample1_thresholded.tif,214.208,0.853,1.317,0.759,0.947
431,sample1_thresholded.tif,206.603,0.904,1.292,0.774,0.951
432,sample1_thresholded.tif,221.390,0.867,1.186,0.844,0.938
433,sample1_thresholded.tif,412.360,0.842,1.570,0.637,0.950
434,sample1_thresholded.tif,226.038,0.789,1.665,0.601,0.935
435,sample1_thresholded.tif,246.740,0.815,1.625,0.615,0.936
436,sample1_thresholded.tif,202.378,0.861,1.476,0.678,0.949
437,sample1_thresholded.tif,249.275,0.892,1.239,0.807,0.941
438,sample1_thresholded.tif,211.673,0.856,1.290,0.775,0.937
439,sample1_thresholded.tif,473.623,0.647,1.169,0.856,0.845
440,sample1_thresholded.tif,177.028,0.724,1.309,0.764,0.910
441,sample1_thresholded.tif,199.843,0.913,1.284,0.779,0.949
442,sample1_thresholded.tif,225.615,0.812,1.441,0.694,0.921
443,sample1_thresholded.tif,260.260,0.864,1.455,0.687,0.954
444,sample1_thresholded.tif,237.445,0.922,1.070,0.935,0.952
445,sample1_thresholded.tif,179.563,0.850,1.469,0.681,0.939
446,sample1_thresholded.tif,259.415,0.883,1.339,0.747,0.953
447,sample1_thresholded.tif,900.348,0.790,1.371,0.729,0.943
448,sample1_thresholded.tif,236.178,0.809,1.419,0.705,0.922
449,sample1_thresholded.tif,196.885,0.840,1.550,0.645,0.926
450,sample1_thresholded.tif,179.563,0.718,1.999,0.500,0.889
451,sample1_thresholded.tif,214.630,0.898,1.414,0.707,0.950
452,sample1_thresholded.tif,235.755,0.864,1.353,0.739,0.944
453,sample1_thresholded.tif,190.125,0.719,1.955,0.511,0.894
454,sample1_thresholded.tif,230.263,0.855,1.427,0.701,0.939
455,sample1_thresholded.tif,241.248,0.868,1.297,0.771,0.942
456,sample1_thresholded.tif,440.668,0.857,1.252,0.799,0.951
457,sample1_thresholded.tif,181.675,0.905,1.114,0.898,0.940
458,sample1_thresholded.tif,19.858,0.528,1.255,0.797,0.734
459,sample1_thresholded.tif,223.080,0.839,1.409,0.710,0.940
460,sample1_thresholded.tif,219.278,0.850,1.490,0.671,0.941
461,sample1_thresholded.tif,383.208,0.844,1.544,0.648,0.950
462,sample1_thresholded.tif,225.193,0.843,1.548,0.646,0.941
463,sample1_thresholded.tif,463.060,0.881,1.227,0.815,0.961
464,sample1_thresholded.tif,220.545,0.857,1.444,0.692,0.939
465,sample1_thresholded.tif,223.925,0.816,1.486,0.673,0.936
466,sample1_thresholded.tif,226.883,0.881,1.298,0.770,0.949
467,sample1_thresholded.tif,207.025,0.838,1.417,0.706,0.929
468,sample1_thresholded.tif,202.800,0.877,1.195,0.837,0.933
469,sample1_thresholded.tif,269.555,0.885,1.200,0.833,0.947
470,sample1_thresholded.tif,412.360,0.847,1.296,0.772,0.950
471,sample1_thresholded.tif,230.685,0.863,1.197,0.836,0.936
472,sample1_thresholded.tif,221.390,0.844,1.392,0.718,0.937
473,sample1_thresholded.tif,228.995,0.820,1.486,0.673,0.942
474,sample1_thresholded.tif,409.825,0.840,1.521,0.657,0.954
475,sample1_thresholded.tif,205.758,0.866,1.338,0.747,0.939
476,sample1_thresholded.tif,215.475,0.875,1.461,0.684,0.949
477,sample1_thresholded.tif,215.053,0.854,1.415,0.707,0.933
478,sample1_thresholded.tif,210.405,0.840,1.251,0.799,0.927
479,sample1_thresholded.tif,155.058,0.879,1.258,0.795,0.928
480,sample1_thresholded.tif,222.658,0.867,1.282,0.780,0.937
481,sample1_thresholded.tif,416.163,0.808,1.196,0.836,0.940
482,sample1_thresholded.tif,213.363,0.835,1.514,0.661,0.933
483,sample1_thresholded.tif,210.405,0.916,1.098,0.911,0.941
484,sample1_thresholded.tif,210.405,0.816,1.792,0.558,0.949
485,sample1_thresholded.tif,147.453,0.823,1.475,0.678,0.912
486,sample1_thresholded.tif,29.153,0.904,1.093,0.915,0.896
487,sample1_thresholded.tif,225.193,0.899,1.216,0.822,0.942
488,sample1_thresholded.tif,219.278,0.915,1.267,0.789,0.954
489,sample1_thresholded.tif,221.813,0.857,1.181,0.847,0.937
490,sample1_thresholded.tif,240.403,0.798,1.706,0.586,0.926
491,sample1_thresholded.tif,218.010,0.905,1.162,0.861,0.949
492,sample1_thresholded.tif,217.165,0.911,1.075,0.931,0.957
493,sample1_thresholded.tif,152.945,0.806,1.028,0.973,0.920
494,sample1_thresholded.tif,192.238,0.879,1.134,0.882,0.937
495,sample1_thresholded.tif,244.628,0.826,1.600,0.625,0.945
496,sample1_thresholded.tif,207.025,0.722,1.955,0.511,0.920
497,sample1_thresholded.tif,182.098,0.832,1.516,0.660,0.923
498,sample1_thresholded.tif,232.375,0.801,1.615,0.619,0.940
499,sample1_thresholded.tif,249.275,0.735,1.825,0.548,0.891
500,sample1_thresholded.tif,198.575,0.835,1.577,0.634,0.934
501,sample1_thresholded.tif,196.463,0.810,1.679,0.596,0.926
502,sample1_thresholded.tif,396.305,0.881,1.303,0.767,0.948
503,sample1_thresholded.tif,222.235,0.880,1.135,0.881,0.942
504,sample1_thresholded.tif,267.443,0.815,1.376,0.727,0.932
505,sample1_thresholded.tif,264.908,0.837,1.106,0.904,0.947
506,sample1_thresholded.tif,223.080,0.883,1.374,0.728,0.945
507,sample1_thresholded.tif,215.898,0.871,1.243,0.805,0.946
508,sample1_thresholded.tif,195.195,0.792,1.155,0.866,0.929
509,sample1_thresholded.tif,209.560,0.904,1.173,0.853,0.949
510,sample1_thresholded.tif,222.658,0.812,1.743,0.574,0.938
511,sample1_thresholded.tif,195.195,0.810,1.717,0.582,0.946
512,sample1_thresholded.tif,221.390,0.877,1.370,0.730,0.942
513,sample1_thresholded.tif,218.010,0.870,1.464,0.683,0.942
514,sample1_thresholded.tif,199.843,0.824,1.640,0.610,0.930
515,sample1_thresholded.tif,212.940,0.807,1.301,0.769,0.921
516,sample1_thresholded.tif,205.758,0.901,1.192,0.839,0.947
517,sample1_thresholded.tif,189.280,0.910,1.143,0.875,0.945
518,sample1_thresholded.tif,201.955,0.850,1.349,0.741,0.934
519,sample1_thresholded.tif,198.998,0.837,1.417,0.706,0.929
520,sample1_thresholded.tif,229.418,0.815,1.576,0.635,0.944
521,sample1_thresholded.tif,349.830,0.794,1.563,0.640,0.946
522,sample1_thresholded.tif,228.995,0.850,1.437,0.696,0.939
523,sample1_thresholded.tif,178.295,0.852,1.316,0.760,0.924
524,sample1_thresholded.tif,49.433,0.917,1.092,0.916,0.918
525,sample1_thresholded.tif,205.335,0.779,1.388,0.721,0.918
526,sample1_thresholded.tif,227.305,0.860,1.410,0.709,0.946
527,sample1_thresholded.tif,231.953,0.766,1.475,0.678,0.938
528,sample1_thresholded.tif,218.855,0.878,1.342,0.745,0.938
529,sample1_thresholded.tif,212.095,0.858,1.343,0.745,0.931
530,sample1_thresholded.tif,424.190,0.858,1.378,0.726,0.951
531,sample1_thresholded.tif,237.868,0.811,1.566,0.638,0.936
532,sample1_thresholded.tif,370.955,0.851,1.498,0.667,0.949
533,sample1_thresholded.tif,192.660,0.881,1.326,0.754,0.942
534,sample1_thresholded.tif,212.940,0.878,1.261,0.793,0.932
535,sample1_thresholded.tif,416.163,0.861,1.369,0.730,0.948
536,sample1_thresholded.tif,222.658,0.702,1.865,0.536,0.902
537,sample1_thresholded.tif,228.573,0.816,1.680,0.595,0.952
538,sample1_thresholded.tif,202.800,0.895,1.364,0.733,0.948
539,sample1_thresholded.tif,328.705,0.853,1.168,0.856,0.945
540,sample1_thresholded.tif,183.365,0.881,1.396,0.716,0.945
541,sample1_thresholded.tif,203.223,0.915,1.136,0.881,0.949
542,sample1_thresholded.tif,209.560,0.756,1.701,0.588,0.907
543,sample1_thresholded.tif,210.828,0.875,1.135,0.881,0.942
544,sample1_thresholded.tif,229.418,0.891,1.137,0.879,0.939
545,sample1_thresholded.tif,262.795,0.797,1.708,0.585,0.927
546,sample1_thresholded.tif,192.238,0.807,1.728,0.579,0.944
547,sample1_thresholded.tif,176.183,0.891,1.218,0.821,0.938
548,sample1_thresholded.tif,268.710,0.847,1.403,0.713,0.940
549,sample1_thresholded.tif,199.843,0.880,1.392,0.718,0.951
550,sample1_thresholded.tif,231.530,0.917,1.163,0.860,0.952
551,sample1_thresholded.tif,185.055,0.801,1.671,0.598,0.929
552,sample1_thresholded.tif,231.108,0.838,1.248,0.801,0.926
553,sample1_thresholded.tif,368.420,0.722,1.516,0.660,0.924
554,sample1_thresholded.tif,201.533,0.882,1.166,0.858,0.937
555,sample1_thresholded.tif,199.420,0.839,1.370,0.730,0.936
556,sample1_thresholded.tif,204.068,0.692,1.789,0.559,0.871
557,sample1_thresholded.tif,234.065,0.881,1.219,0.820,0.942
558,sample1_thresholded.tif,208.715,0.940,1.065,0.939,0.955
559,sample1_thresholded.tif,218.855,0.839,1.517,0.659,0.941
560,sample1_thresholded.tif,190.548,0.824,1.380,0.725,0.924
561,sample1_thresholded.tif,371.378,0.855,1.081,0.925,0.942
562,sample1_thresholded.tif,198.998,0.805,1.712,0.584,0.920
563,sample1_thresholded.tif,209.560,0.882,1.218,0.821,0.937
564,sample1_thresholded.tif,190.125,0.871,1.280,0.781,0.932
565,sample1_thresholded.tif,183.788,0.840,1.350,0.741,0.926
566,sample1_thresholded.tif,216.743,0.799,1.105,0.905,0.942
567,sample1_thresholded.tif,254.768,0.873,1.110,0.901,0.946
568,sample1_thresholded.tif,209.138,0.880,1.471,0.680,0.949
569,sample1_thresholded.tif,229.840,0.833,1.572,0.636,0.933
570,sample1_thresholded.tif,211.673,0.829,1.315,0.760,0.924
571,sample1_thresholded.tif,228.995,0.871,1.502,0.666,0.952
572,sample1_thresholded.tif,400.530,0.829,1.471,0.680,0.948
573,sample1_thresholded.tif,255.613,0.865,1.280,0.781,0.945
574,sample1_thresholded.tif,241.670,0.854,1.431,0.699,0.935
575,sample1_thresholded.tif,226.038,0.867,1.414,0.707,0.946
576,sample1_thresholded.tif,232.375,0.832,1.601,0.624,0.945
577,sample1_thresholded.tif,212.940,0.927,1.081,0.925,0.947
578,sample1_thresholded.tif,196.885,0.882,1.160,0.862,0.934
