 ,Label,Area,Circ.,AR,Round,Solidity
411,sample2_thresholded.tif,374.758,0.832,1.250,0.800,0.941
412,sample2_thresholded.tif,147.875,0.827,1.412,0.708,0.922
413,sample2_thresholded.tif,198.153,0.795,1.733,0.577,0.921
414,sample2_thresholded.tif,172.380,0.777,1.681,0.595,0.919
415,sample2_thresholded.tif,137.313,0.832,1.423,0.703,0.925
416,sample2_thresholded.tif,191.815,0.818,1.592,0.628,0.929
417,sample2_thresholded.tif,214.208,0.872,1.364,0.733,0.939
418,sample2_thresholded.tif,236.178,0.774,1.292,0.774,0.907
419,sample2_thresholded.tif,245.050,0.846,1.326,0.754,0.930
420,sample2_thresholded.tif,71.403,0.673,1.717,0.583,0.867
421,sample2_thresholded.tif,187.590,0.833,1.562,0.640,0.931
422,sample2_thresholded.tif,169.000,0.896,1.403,0.713,0.943
423,sample2_thresholded.tif,162.663,0.849,1.368,0.731,0.927
424,sample2_thresholded.tif,218.855,0.665,2.396,0.417,0.913
425,sample2_thresholded.tif,164.775,0.885,1.221,0.819,0.931
426,sample2_thresholded.tif,218.433,0.839,1.612,0.620,0.934
427,sample2_thresholded.tif,136.045,0.719,1.633,0.612,0.888
428,sample2_thresholded.tif,334.620,0.823,1.253,0.798,0.938
429,sample2_thresholded.tif,203.645,0.850,1.241,0.806,0.924
430,sample2_thresholded.tif,154.635,0.891,1.357,0.737,0.934
431,sample2_thresholded.tif,133.088,0.831,1.220,0.820,0.899
432,sample2_thresholded.tif,201.110,0.868,1.480,0.676,0.944
433,sample2_thresholded.tif,124.638,0.853,1.497,0.668,0.938
434,sample2_thresholded.tif,202.800,0.877,1.364,0.733,0.936
435,sample2_thresholded.tif,167.733,0.881,1.502,0.666,0.944
436,sample2_thresholded.tif,216.320,0.852,1.423,0.703,0.940
437,sample2_thresholded.tif,560.658,0.635,1.150,0.869,0.859
438,sample2_thresholded.tif,161.395,0.915,1.142,0.876,0.935
439,sample2_thresholded.tif,214.208,0.828,1.491,0.671,0.934
440,sample2_thresholded.tif,176.605,0.812,1.163,0.860,0.932
441,sample2_thresholded.tif,203.645,0.881,1.324,0.755,0.937
442,sample2_thresholded.tif,181.253,0.739,1.983,0.504,0.910
443,sample2_thresholded.tif,244.205,0.638,1.571,0.637,0.882
444,sample2_thresholded.tif,198.575,0.895,1.423,0.703,0.949
445,sample2_thresholded.tif,72.670,0.705,1.594,0.627,0.889
446,sample2_thresholded.tif,215.898,0.803,1.086,0.921,0.894
447,sample2_thresholded.tif,214.208,0.821,1.357,0.737,0.935
448,sample2_thresholded.tif,160.550,0.896,1.384,0.722,0.941
449,sample2_thresholded.tif,171.958,0.889,1.114,0.898,0.935
450,sample2_thresholded.tif,384.053,0.762,1.260,0.794,0.888
451,sample2_thresholded.tif,315.608,0.855,1.311,0.763,0.939
452,sample2_thresholded.tif,192.238,0.897,1.452,0.689,0.947
453,sample2_thresholded.tif,331.663,0.816,1.456,0.687,0.940
454,sample2_thresholded.tif,329.973,0.819,1.262,0.793,0.937
455,sample2_thresholded.tif,225.615,0.642,1.481,0.675,0.873
456,sample2_thresholded.tif,179.140,0.821,1.566,0.639,0.919
457,sample2_thresholded.tif,143.650,0.847,1.452,0.689,0.924
458,sample2_thresholded.tif,366.730,0.836,1.342,0.745,0.939
459,sample2_thresholded.tif,392.925,0.753,1.681,0.595,0.933
460,sample2_thresholded.tif,212.095,0.873,1.351,0.740,0.940
461,sample2_thresholded.tif,188.013,0.904,1.286,0.777,0.944
462,sample2_thresholded.tif,121.680,0.818,1.806,0.554,0.929
463,sample2_thresholded.tif,332.508,0.835,1.540,0.649,0.953
464,sample2_thresholded.tif,189.280,0.810,1.488,0.672,0.948
465,sample2_thresholded.tif,201.110,0.875,1.409,0.710,0.941
466,sample2_thresholded.tif,176.605,0.847,1.508,0.663,0.934
467,sample2_thresholded.tif,190.125,0.874,1.280,0.781,0.947
468,sample2_thresholded.tif,204.490,0.839,1.356,0.738,0.933
469,sample2_thresholded.tif,135.623,0.797,1.517,0.659,0.902
470,sample2_thresholded.tif,166.043,0.779,1.226,0.816,0.909
471,sample2_thresholded.tif,212.095,0.824,1.323,0.756,0.937
472,sample2_thresholded.tif,173.225,0.806,1.546,0.647,0.941
473,sample2_thresholded.tif,266.175,0.862,1.454,0.688,0.952
474,sample2_thresholded.tif,312.650,0.759,1.691,0.591,0.923
475,sample2_thresholded.tif,196.463,0.810,1.706,0.586,0.935
476,sample2_thresholded.tif,348.563,0.798,1.416,0.706,0.948
477,sample2_thresholded.tif,179.140,0.868,1.523,0.656,0.936
478,sample2_thresholded.tif,164.775,0.899,1.434,0.697,0.944
479,sample2_thresholded.tif,358.703,0.843,1.547,0.647,0.950
480,sample2_thresholded.tif,187.168,0.855,1.339,0.747,0.932
481,sample2_thresholded.tif,466.440,0.742,1.163,0.860,0.898
482,sample2_thresholded.tif,639.243,0.685,1.348,0.742,0.901
483,sample2_thresholded.tif,138.580,0.773,1.456,0.687,0.909
484,sample2_thresholded.tif,528.970,0.774,1.803,0.555,0.945
485,sample2_thresholded.tif,199.843,0.829,1.560,0.641,0.942
486,sample2_thresholded.tif,179.985,0.884,1.462,0.684,0.946
487,sample2_thresholded.tif,182.943,0.780,1.253,0.798,0.896
488,sample2_thresholded.tif,242.938,0.773,1.413,0.708,0.941
489,sample2_thresholded.tif,402.220,0.709,1.614,0.620,0.918
490,sample2_thresholded.tif,153.790,0.858,1.237,0.808,0.936
491,sample2_thresholded.tif,477.425,0.668,1.493,0.670,0.895
492,sample2_thresholded.tif,293.215,0.684,1.968,0.508,0.901
493,sample2_thresholded.tif,278.005,0.878,1.456,0.687,0.947
494,sample2_thresholded.tif,161.395,0.943,1.082,0.925,0.956
495,sample2_thresholded.tif,212.518,0.749,1.786,0.560,0.920
496,sample2_thresholded.tif,171.113,0.866,1.332,0.751,0.931
497,sample2_thresholded.tif,178.718,0.883,1.409,0.710,0.948
498,sample2_thresholded.tif,47.320,0.718,1.953,0.512,0.885
499,sample2_thresholded.tif,207.025,0.831,1.498,0.668,0.940
500,sample2_thresholded.tif,208.715,0.878,1.314,0.761,0.939
501,sample2_thresholded.tif,244.205,0.751,1.157,0.864,0.917
502,sample2_thresholded.tif,159.705,0.796,1.573,0.636,0.924
503,sample2_thresholded.tif,246.740,0.739,1.935,0.517,0.930
504,sample2_thresholded.tif,332.930,0.897,1.354,0.739,0.953
505,sample2_thresholded.tif,229.840,0.827,1.589,0.629,0.940
506,sample2_thresholded.tif,128.863,0.891,1.461,0.685,0.934
507,sample2_thresholded.tif,198.153,0.850,1.290,0.775,0.932
508,sample2_thresholded.tif,244.628,0.738,1.899,0.527,0.912
509,sample2_thresholded.tif,19.013,0.970,1.089,0.918,0.900
510,sample2_thresholded.tif,197.308,0.879,1.284,0.779,0.963
511,sample2_thresholded.tif,226.883,0.875,1.486,0.673,0.951
512,sample2_thresholded.tif,225.193,0.870,1.501,0.666,0.945
513,sample2_thresholded.tif,201.955,0.721,1.931,0.518,0.916
514,sample2_thresholded.tif,235.333,0.798,1.669,0.599,0.935
515,sample2_thresholded.tif,202.378,0.840,1.540,0.649,0.933
516,sample2_thresholded.tif,213.363,0.868,1.220,0.819,0.936
517,sample2_thresholded.tif,179.140,0.581,1.578,0.634,0.875
518,sample2_thresholded.tif,263.640,0.752,1.392,0.718,0.899
519,sample2_thresholded.tif,128.018,0.825,1.239,0.807,0.909
520,sample2_thresholded.tif,194.773,0.810,1.329,0.753,0.906
521,sample2_thresholded.tif,191.393,0.885,1.228,0.814,0.939
522,sample2_thresholded.tif,139.848,0.901,1.118,0.895,0.934
523,sample2_thresholded.tif,41.405,0.961,1.445,0.692,0.947
524,sample2_thresholded.tif,194.773,0.860,1.355,0.738,0.937
525,sample2_thresholded.tif,217.588,0.843,1.474,0.678,0.937
526,sample2_thresholded.tif,187.168,0.868,1.417,0.706,0.941
527,sample2_thresholded.tif,195.618,0.876,1.287,0.777,0.937
528,sample2_thresholded.tif,98.865,0.735,1.312,0.762,0.900
529,sample2_thresholded.tif,211.673,0.768,1.647,0.607,0.923
530,sample2_thresholded.tif,172.803,0.894,1.156,0.865,0.937
531,sample2_thresholded.tif,212.518,0.745,1.851,0.540,0.908
532,sample2_thresholded.tif,196.040,0.891,1.410,0.709,0.944
533,sample2_thresholded.tif,191.393,0.850,1.606,0.623,0.942
534,sample2_thresholded.tif,182.520,0.849,1.158,0.863,0.947
535,sample2_thresholded.tif,343.070,0.768,1.731,0.578,0.941
536,sample2_thresholded.tif,288.990,0.846,1.190,0.840,0.943
537,sample2_thresholded.tif,147.030,0.795,1.783,0.561,0.935
538,sample2_thresholded.tif,188.013,0.909,1.200,0.833,0.944
539,sample2_thresholded.tif,217.165,0.766,1.941,0.515,0.930
540,sample2_thresholded.tif,235.755,0.794,1.631,0.613,0.929
541,sample2_thresholded.tif,27.463,0.957,1.076,0.929,0.890
542,sample2_thresholded.tif,191.815,0.791,1.578,0.634,0.913
543,sample2_thresholded.tif,175.760,0.850,1.399,0.715,0.938
544,sample2_thresholded.tif,175.338,0.858,1.505,0.664,0.958
545,sample2_thresholded.tif,428.415,0.753,1.609,0.622,0.908
546,sample2_thresholded.tif,204.913,0.874,1.301,0.768,0.938
547,sample2_thresholded.tif,181.675,0.913,1.209,0.827,0.942
548,sample2_thresholded.tif,208.715,0.859,1.456,0.687,0.947
549,sample2_thresholded.tif,288.990,0.595,1.516,0.660,0.840
550,sample2_thresholded.tif,171.113,0.835,1.593,0.628,0.936
551,sample2_thresholded.tif,129.285,0.917,1.097,0.912,0.943
552,sample2_thresholded.tif,201.533,0.851,1.093,0.915,0.928
553,sample2_thresholded.tif,193.928,0.874,1.378,0.726,0.938
554,sample2_thresholded.tif,361.238,0.789,1.513,0.661,0.932
555,sample2_thresholded.tif,140.270,0.767,1.911,0.523,0.896
556,sample2_thresholded.tif,154.635,0.860,1.089,0.918,0.952
557,sample2_thresholded.tif,270.823,0.890,1.297,0.771,0.950
558,sample2_thresholded.tif,145.763,0.793,1.419,0.705,0.931
559,sample2_thresholded.tif,195.195,0.810,1.451,0.689,0.932
560,sample2_thresholded.tif,155.058,0.857,1.268,0.788,0.935
561,sample2_thresholded.tif,201.955,0.732,1.912,0.523,0.916
562,sample2_thresholded.tif,206.603,0.892,1.390,0.720,0.951
563,sample2_thresholded.tif,207.448,0.903,1.320,0.757,0.948
564,sample2_thresholded.tif,392.080,0.804,1.649,0.606,0.941
565,sample2_thresholded.tif,393.770,0.728,1.637,0.611,0.890
566,sample2_thresholded.tif,187.590,0.840,1.516,0.659,0.925
567,sample2_thresholded.tif,220.968,0.870,1.219,0.820,0.940
568,sample2_thresholded.tif,205.335,0.871,1.425,0.702,0.940
569,sample2_thresholded.tif,220.545,0.830,1.595,0.627,0.941
570,sample2_thresholded.tif,316.875,0.826,1.508,0.663,0.946
571,sample2_thresholded.tif,214.630,0.832,1.480,0.676,0.941
572,sample2_thresholded.tif,310.960,0.773,1.709,0.585,0.917
573,sample2_thresholded.tif,147.030,0.789,1.652,0.605,0.910
574,sample2_thresholded.tif,193.505,0.849,1.389,0.720,0.939
575,sample2_thresholded.tif,62.953,0.523,1.246,0.803,0.847
576,sample2_thresholded.tif,211.673,0.827,1.226,0.816,0.925
577,sample2_thresholded.tif,217.165,0.855,1.339,0.747,0.927
578,sample2_thresholded.tif,225.193,0.899,1.380,0.725,0.948
579,sample2_thresholded.tif,267.443,0.750,1.166,0.858,0.934
580,sample2_thresholded.tif,388.700,0.735,2.005,0.499,0.922
581,sample2_thresholded.tif,191.393,0.920,1.227,0.815,0.945
582,sample2_thresholded.tif,181.675,0.791,1.625,0.615,0.922
583,sample2_thresholded.tif,180.408,0.899,1.348,0.742,0.944
584,sample2_thresholded.tif,179.563,0.863,1.391,0.719,0.940
585,sample2_thresholded.tif,182.943,0.861,1.167,0.857,0.923
586,sample2_thresholded.tif,203.223,0.794,1.617,0.618,0.932
587,sample2_thresholded.tif,193.505,0.766,1.948,0.513,0.930
588,sample2_thresholded.tif,188.435,0.892,1.240,0.806,0.936
589,sample2_thresholded.tif,124.215,0.817,1.320,0.758,0.916
590,sample2_thresholded.tif,192.660,0.886,1.344,0.744,0.945
591,sample2_thresholded.tif,282.230,0.803,1.474,0.679,0.918
592,sample2_thresholded.tif,215.053,0.840,1.609,0.622,0.951
593,sample2_thresholded.tif,152.945,0.837,1.229,0.814,0.925
594,sample2_thresholded.tif,24.505,0.977,1.300,0.769,0.967
595,sample2_thresholded.tif,174.070,0.886,1.344,0.744,0.943
596,sample2_thresholded.tif,193.505,0.826,1.513,0.661,0.939
597,sample2_thresholded.tif,135.623,0.914,1.281,0.780,0.937
598,sample2_thresholded.tif,201.955,0.867,1.484,0.674,0.946
599,sample2_thresholded.tif,324.058,0.842,1.277,0.783,0.959
600,sample2_thresholded.tif,179.140,0.879,1.293,0.773,0.935
601,sample2_thresholded.tif,217.165,0.823,1.304,0.767,0.929
602,sample2_thresholded.tif,230.685,0.821,1.162,0.861,0.927
603,sample2_thresholded.tif,340.958,0.797,1.642,0.609,0.938
604,sample2_thresholded.tif,199.843,0.841,1.452,0.689,0.929
605,sample2_thresholded.tif,210.828,0.905,1.221,0.819,0.948
606,sample2_thresholded.tif,196.040,0.888,1.336,0.749,0.953
607,sample2_thresholded.tif,183.365,0.881,1.333,0.750,0.941
608,sample2_thresholded.tif,401.375,0.858,1.400,0.714,0.955
609,sample2_thresholded.tif,203.645,0.892,1.372,0.729,0.950
610,sample2_thresholded.tif,322.790,0.832,1.132,0.884,0.937
611,sample2_thresholded.tif,247.585,0.877,1.210,0.827,0.942
612,sample2_thresholded.tif,210.828,0.787,1.757,0.569,0.934
613,sample2_thresholded.tif,169.000,0.779,1.731,0.578,0.935
614,sample2_thresholded.tif,112.385,0.855,1.191,0.840,0.927
615,sample2_thresholded.tif,196.885,0.801,1.442,0.694,0.922
616,sample2_thresholded.tif,222.235,0.847,1.523,0.657,0.938
617,sample2_thresholded.tif,448.695,0.831,1.308,0.764,0.947
618,sample2_thresholded.tif,215.053,0.752,1.815,0.551,0.925
619,sample2_thresholded.tif,194.773,0.777,1.713,0.584,0.920
620,sample2_thresholded.tif,196.463,0.790,1.531,0.653,0.917
621,sample2_thresholded.tif,199.843,0.813,1.569,0.638,0.933
622,sample2_thresholded.tif,117.455,0.812,1.762,0.567,0.930
623,sample2_thresholded.tif,350.253,0.767,1.926,0.519,0.950
624,sample2_thresholded.tif,230.685,0.846,1.504,0.665,0.944
625,sample2_thresholded.tif,220.123,0.835,1.527,0.655,0.952
626,sample2_thresholded.tif,110.273,0.768,1.798,0.556,0.900
627,sample2_thresholded.tif,305.468,0.868,1.421,0.704,0.953
628,sample2_thresholded.tif,222.235,0.845,1.332,0.751,0.944
629,sample2_thresholded.tif,207.025,0.876,1.453,0.688,0.946
630,sample2_thresholded.tif,408.135,0.820,1.584,0.631,0.945
631,sample2_thresholded.tif,182.943,0.885,1.379,0.725,0.938
632,sample2_thresholded.tif,383.630,0.867,1.219,0.821,0.951
633,sample2_thresholded.tif,414.473,0.727,1.886,0.530,0.896
634,sample2_thresholded.tif,193.928,0.899,1.461,0.684,0.950
635,sample2_thresholded.tif,57.883,0.824,1.574,0.635,0.895
636,sample2_thresholded.tif,190.125,0.887,1.277,0.783,0.943
637,sample2_thresholded.tif,209.983,0.854,1.413,0.708,0.939
638,sample2_thresholded.tif,165.198,0.792,1.440,0.695,0.933
639,sample2_thresholded.tif,179.140,0.743,1.858,0.538,0.917
640,sample2_thresholded.tif,209.138,0.813,1.324,0.755,0.925
641,sample2_thresholded.tif,193.928,0.800,1.661,0.602,0.923
642,sample2_thresholded.tif,187.168,0.881,1.158,0.864,0.935
643,sample2_thresholded.tif,339.268,0.740,2.013,0.497,0.940
644,sample2_thresholded.tif,185.055,0.895,1.062,0.942,0.936
645,sample2_thresholded.tif,433.485,0.875,1.287,0.777,0.950
646,sample2_thresholded.tif,186.745,0.890,1.425,0.702,0.950
647,sample2_thresholded.tif,214.630,0.848,1.269,0.788,0.946
648,sample2_thresholded.tif,399.263,0.744,1.535,0.652,0.904
649,sample2_thresholded.tif,479.538,0.779,1.697,0.589,0.925
650,sample2_thresholded.tif,201.110,0.792,1.723,0.580,0.937
651,sample2_thresholded.tif,329.550,0.742,1.526,0.655,0.902
652,sample2_thresholded.tif,174.915,0.853,1.474,0.678,0.933
653,sample2_thresholded.tif,125.905,0.762,1.855,0.539,0.909
654,sample2_thresholded.tif,220.123,0.817,1.362,0.734,0.940
655,sample2_thresholded.tif,583.473,0.738,1.933,0.517,0.933
656,sample2_thresholded.tif,32.110,0.911,1.350,0.741,0.899
657,sample2_thresholded.tif,230.263,0.855,1.430,0.699,0.939
658,sample2_thresholded.tif,145.763,0.843,1.164,0.859,0.954
659,sample2_thresholded.tif,223.503,0.772,1.508,0.663,0.933
660,sample2_thresholded.tif,181.253,0.871,1.448,0.690,0.946
661,sample2_thresholded.tif,308.003,0.821,1.566,0.639,0.941
662,sample2_thresholded.tif,167.733,0.843,1.307,0.765,0.915
663,sample2_thresholded.tif,226.883,0.780,1.800,0.555,0.936
664,sample2_thresholded.tif,217.165,0.884,1.411,0.709,0.940
665,sample2_thresholded.tif,488.410,0.673,1.901,0.526,0.889
666,sample2_thresholded.tif,232.798,0.804,1.636,0.611,0.931
667,sample2_thresholded.tif,367.575,0.861,1.350,0.740,0.950
668,sample2_thresholded.tif,218.010,0.856,1.245,0.803,0.933
669,sample2_thresholded.tif,429.260,0.870,1.381,0.724,0.954
670,sample2_thresholded.tif,199.420,0.906,1.246,0.803,0.943
671,sample2_thresholded.tif,329.973,0.883,1.115,0.897,0.948
672,sample2_thresholded.tif,216.743,0.814,1.219,0.820,0.925
673,sample2_thresholded.tif,183.788,0.852,1.543,0.648,0.932
674,sample2_thresholded.tif,201.533,0.841,1.135,0.881,0.937
675,sample2_thresholded.tif,198.575,0.895,1.279,0.782,0.942
676,sample2_thresholded.tif,261.528,0.830,1.743,0.574,0.941
677,sample2_thresholded.tif,226.883,0.812,1.508,0.663,0.938
678,sample2_thresholded.tif,158.438,0.752,1.515,0.660,0.916
679,sample2_thresholded.tif,211.250,0.899,1.169,0.855,0.953
680,sample2_thresholded.tif,355.323,0.714,2.036,0.491,0.910
681,sample2_thresholded.tif,189.280,0.843,1.080,0.926,0.939
682,sample2_thresholded.tif,221.813,0.809,1.775,0.563,0.938
683,sample2_thresholded.tif,170.690,0.851,1.414,0.707,0.949
684,sample2_thresholded.tif,201.955,0.892,1.203,0.831,0.939
685,sample2_thresholded.tif,175.338,0.887,1.171,0.854,0.943
686,sample2_thresholded.tif,250.543,0.848,1.401,0.714,0.950
687,sample2_thresholded.tif,172.380,0.917,1.024,0.977,0.947
688,sample2_thresholded.tif,174.493,0.870,1.350,0.741,0.938
689,sample2_thresholded.tif,306.735,0.849,1.172,0.853,0.941
690,sample2_thresholded.tif,180.408,0.842,1.495,0.669,0.938
691,sample2_thresholded.tif,164.775,0.771,1.587,0.630,0.903
692,sample2_thresholded.tif,227.728,0.805,1.409,0.710,0.926
693,sample2_thresholded.tif,184.633,0.880,1.242,0.805,0.940
694,sample2_thresholded.tif,260.683,0.831,1.320,0.757,0.931
695,sample2_thresholded.tif,203.645,0.881,1.302,0.768,0.933
696,sample2_thresholded.tif,228.995,0.841,1.396,0.716,0.924
697,sample2_thresholded.tif,178.295,0.875,1.270,0.787,0.935
698,sample2_thresholded.tif,251.810,0.868,1.245,0.803,0.938
699,sample2_thresholded.tif,187.590,0.902,1.363,0.734,0.948
700,sample2_thresholded.tif,431.795,0.785,1.446,0.692,0.940
701,sample2_thresholded.tif,183.365,0.850,1.425,0.702,0.928
702,sample2_thresholded.tif,169.000,0.928,1.130,0.885,0.948
703,sample2_thresholded.tif,198.998,0.842,1.645,0.608,0.948
704,sample2_thresholded.tif,172.803,0.836,1.497,0.668,0.925
705,sample2_thresholded.tif,170.268,0.880,1.426,0.701,0.939
706,sample2_thresholded.tif,370.110,0.734,1.682,0.595,0.912
707,sample2_thresholded.tif,711.068,0.658,1.499,0.667,0.874
708,sample2_thresholded.tif,182.520,0.864,1.417,0.706,0.937
709,sample2_thresholded.tif,388.278,0.736,1.614,0.619,0.908
710,sample2_thresholded.tif,230.685,0.846,1.406,0.711,0.933
711,sample2_thresholded.tif,208.293,0.754,1.215,0.823,0.899
712,sample2_thresholded.tif,133.510,0.900,1.036,0.965,0.931
713,sample2_thresholded.tif,216.743,0.877,1.440,0.694,0.943
714,sample2_thresholded.tif,203.223,0.818,1.342,0.745,0.929
715,sample2_thresholded.tif,10.563,0.774,1.547,0.646,0.781
716,sample2_thresholded.tif,8.450,0.764,1.212,0.825,0.800
717,sample2_thresholded.tif,192.660,0.850,1.553,0.644,0.938
718,sample2_thresholded.tif,189.280,0.915,1.086,0.921,0.943
719,sample2_thresholded.tif,224.348,0.888,1.411,0.709,0.951
720,sample2_thresholded.tif,201.533,0.807,1.717,0.582,0.945
721,sample2_thresholded.tif,622.766,0.656,1.917,0.522,0.875
722,sample2_thresholded.tif,215.475,0.839,1.573,0.636,0.930
723,sample2_thresholded.tif,53.235,0.629,2.310,0.433,0.821
724,sample2_thresholded.tif,187.590,0.870,1.368,0.731,0.941
725,sample2_thresholded.tif,217.588,0.825,1.496,0.668,0.933
726,sample2_thresholded.tif,312.228,0.786,1.368,0.731,0.922
727,sample2_thresholded.tif,223.503,0.885,1.267,0.789,0.951
728,sample2_thresholded.tif,188.435,0.872,1.520,0.658,0.952
729,sample2_thresholded.tif,190.125,0.874,1.496,0.669,0.943
730,sample2_thresholded.tif,333.775,0.792,1.546,0.647,0.927
731,sample2_thresholded.tif,190.125,0.798,1.724,0.580,0.918
732,sample2_thresholded.tif,204.490,0.801,1.303,0.768,0.918
733,sample2_thresholded.tif,349.408,0.883,1.171,0.854,0.952
734,sample2_thresholded.tif,351.943,0.767,1.556,0.643,0.939
735,sample2_thresholded.tif,213.363,0.873,1.132,0.884,0.927
736,sample2_thresholded.tif,219.278,0.839,1.586,0.630,0.942
737,sample2_thresholded.tif,145.763,0.854,1.234,0.810,0.913
738,sample2_thresholded.tif,10.140,0.517,3.316,0.302,0.738
739,sample2_thresholded.tif,191.393,0.803,1.793,0.558,0.949
740,sample2_thresholded.tif,175.338,0.882,1.153,0.867,0.934
741,sample2_thresholded.tif,181.675,0.804,1.395,0.717,0.915
742,sample2_thresholded.tif,215.898,0.921,1.256,0.796,0.949
743,sample2_thresholded.tif,219.278,0.799,1.623,0.616,0.933
744,sample2_thresholded.tif,193.505,0.830,1.137,0.879,0.923
745,sample2_thresholded.tif,207.025,0.811,1.271,0.787,0.924
746,sample2_thresholded.tif,221.813,0.821,1.409,0.710,0.926
747,sample2_thresholded.tif,381.095,0.761,1.578,0.634,0.917
748,sample2_thresholded.tif,217.165,0.790,1.560,0.641,0.925
749,sample2_thresholded.tif,193.928,0.811,1.430,0.699,0.925
750,sample2_thresholded.tif,301.665,0.877,1.370,0.730,0.953
751,sample2_thresholded.tif,230.685,0.821,1.442,0.693,0.922
752,sample2_thresholded.tif,397.150,0.829,1.472,0.679,0.949
753,sample2_thresholded.tif,392.503,0.786,1.367,0.732,0.924
754,sample2_thresholded.tif,198.575,0.829,1.408,0.710,0.922
755,sample2_thresholded.tif,176.605,0.844,1.463,0.684,0.933
756,sample2_thresholded.tif,193.928,0.839,1.637,0.611,0.937
757,sample2_thresholded.tif,375.180,0.847,1.496,0.668,0.952
758,sample2_thresholded.tif,219.278,0.859,1.265,0.790,0.934
759,sample2_thresholded.tif,214.208,0.832,1.619,0.618,0.948
760,sample2_thresholded.tif,212.095,0.887,1.254,0.798,0.941
761,sample2_thresholded.tif,169.000,0.805,1.589,0.629,0.920
762,sample2_thresholded.tif,214.630,0.823,1.319,0.758,0.936
763,sample2_thresholded.tif,319.833,0.707,2.228,0.449,0.934
764,sample2_thresholded.tif,193.083,0.801,1.522,0.657,0.929
765,sample2_thresholded.tif,137.735,0.821,1.318,0.759,0.949
766,sample2_thresholded.tif,344.338,0.834,1.270,0.787,0.947
767,sample2_thresholded.tif,21.970,0.811,1.511,0.662,0.860
768,sample2_thresholded.tif,219.278,0.868,1.377,0.726,0.942
769,sample2_thresholded.tif,327.860,0.791,1.884,0.531,0.947
770,sample2_thresholded.tif,199.420,0.886,1.396,0.716,0.949
771,sample2_thresholded.tif,216.320,0.863,1.431,0.699,0.943
772,sample2_thresholded.tif,189.703,0.880,1.257,0.795,0.939
773,sample2_thresholded.tif,77.318,0.658,1.757,0.569,0.861
774,sample2_thresholded.tif,204.490,0.839,1.649,0.606,0.933
775,sample2_thresholded.tif,373.068,0.782,1.882,0.531,0.950
776,sample2_thresholded.tif,403.488,0.673,1.478,0.677,0.904
777,sample2_thresholded.tif,189.703,0.816,1.563,0.640,0.922
778,sample2_thresholded.tif,234.488,0.798,1.639,0.610,0.943
779,sample2_thresholded.tif,188.013,0.807,1.494,0.669,0.920
780,sample2_thresholded.tif,377.293,0.891,1.200,0.833,0.955
781,sample2_thresholded.tif,253.923,0.849,1.332,0.751,0.941
782,sample2_thresholded.tif,206.180,0.867,1.465,0.683,0.941
783,sample2_thresholded.tif,152.945,0.784,1.450,0.690,0.906
784,sample2_thresholded.tif,523.478,0.714,1.888,0.530,0.905
785,sample2_thresholded.tif,243.360,0.767,1.825,0.548,0.940
786,sample2_thresholded.tif,423.345,0.859,1.289,0.776,0.955
787,sample2_thresholded.tif,192.238,0.902,1.169,0.855,0.948
788,sample2_thresholded.tif,215.053,0.863,1.341,0.746,0.939
789,sample2_thresholded.tif,382.363,0.793,1.319,0.758,0.954
790,sample2_thresholded.tif,167.733,0.801,1.628,0.614,0.946
791,sample2_thresholded.tif,340.958,0.713,1.939,0.516,0.921
792,sample2_thresholded.tif,222.235,0.821,1.486,0.673,0.934
793,sample2_thresholded.tif,391.658,0.774,1.544,0.648,0.923
794,sample2_thresholded.tif,210.828,0.875,1.451,0.689,0.947
795,sample2_thresholded.tif,212.095,0.878,1.253,0.798,0.950
796,sample2_thresholded.tif,409.403,0.852,1.403,0.713,0.954
797,sample2_thresholded.tif,189.703,0.872,1.203,0.831,0.943
798,sample2_thresholded.tif,389.545,0.766,1.307,0.765,0.933
799,sample2_thresholded.tif,399.263,0.742,1.800,0.555,0.915
800,sample2_thresholded.tif,163.085,0.801,1.271,0.787,0.908
801,sample2_thresholded.tif,210.405,0.843,1.391,0.719,0.941
802,sample2_thresholded.tif,159.705,0.885,1.333,0.750,0.928
803,sample2_thresholded.tif,204.913,0.852,1.422,0.703,0.938
804,sample2_thresholded.tif,179.140,0.824,1.611,0.621,0.934
805,sample2_thresholded.tif,202.800,0.875,1.513,0.661,0.950
806,sample2_thresholded.tif,195.618,0.835,1.512,0.662,0.960
807,sample2_thresholded.tif,531.505,0.757,1.428,0.700,0.915
808,sample2_thresholded.tif,502.775,0.843,1.225,0.816,0.953
809,sample2_thresholded.tif,216.743,0.822,1.603,0.624,0.931
810,sample2_thresholded.tif,507.000,0.691,1.899,0.527,0.901
811,sample2_thresholded.tif,10.140,1.000,1.541,0.649,0.906
812,sample2_thresholded.tif,175.760,0.895,1.446,0.692,0.949
813,sample2_thresholded.tif,176.605,0.867,1.421,0.704,0.938
814,sample2_thresholded.tif,227.305,0.855,1.370,0.730,0.941
815,sample2_thresholded.tif,171.958,0.795,1.858,0.538,0.945
816,sample2_thresholded.tif,197.730,0.816,1.488,0.672,0.929
817,sample2_thresholded.tif,246.318,0.859,1.398,0.716,0.938
818,sample2_thresholded.tif,125.060,0.826,1.415,0.707,0.926
819,sample2_thresholded.tif,194.350,0.870,1.163,0.860,0.941
820,sample2_thresholded.tif,221.390,0.879,1.363,0.734,0.942
821,sample2_thresholded.tif,176.183,0.800,1.507,0.664,0.927
